symbol,episode_id,date,expiry_date,first_recovery_date,OPEN,CLOSE,MID,B_ALL_RAW,JF_RAW,B_SETUP,B_ENTRY_SIGNAL,B_SETUP_EXPIRED,B_SIGNAL,ICON_JUEFAN,S_SIGNAL,raw_b_count20,raw_b_suppressed,no_raw_buy,pending_setup_date,resolved_setup_date,resolved_setup_status,pending_setup_age,pending_B_BASE_BULL,pending_B_STAGE_COMPONENT,pending_B_BEAR_RECOVER,pending_B_CRASH_RECOVER,resolved_B_BASE_BULL,resolved_B_STAGE_COMPONENT,resolved_B_BEAR_RECOVER,resolved_B_CRASH_RECOVER,raw_B_BASE_BULL,raw_B_STAGE_COMPONENT,raw_B_BEAR_RECOVER,raw_B_CRASH_RECOVER,position,flat_origin,flat_since,flat_bar,held_trade_id,entry_today,exit_today,terminal_today,pending_buy,setup_high,bars_after_expiry,above_high,above_mid,both,recovered,first_recovery_today
MSFT,MSFT:2026-07-02,2026-08-18,2026-07-10,2026-07-15,481.5400085449219,481.6300048828125,458.33799896240237,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,MSFT:2026-06-29,False,False,False,False,392.2000122070313,27,True,True,True,True,False
MSFT,MSFT:2026-07-02,2026-08-19,2026-07-10,2026-07-15,480.0700073242187,484.30999755859375,463.0364990234375,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,MSFT:2026-06-29,False,False,False,False,392.2000122070313,28,True,True,True,True,False
MSFT,MSFT:2026-07-02,2026-08-20,2026-07-10,2026-07-15,483.2999877929687,481.1499938964844,468.01499938964844,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,MSFT:2026-06-29,False,False,False,False,392.2000122070313,29,True,True,True,True,False
MSFT,MSFT:2026-07-02,2026-08-21,2026-07-10,2026-07-15,479.8800048828125,483.239990234375,473.0919982910156,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,MSFT:2026-06-29,False,False,False,False,392.2000122070313,30,True,True,True,True,False
MSFT,MSFT:2026-07-02,2026-08-24,2026-07-10,2026-07-15,483.2099914550781,487.30999755859375,478.0024978637695,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,MSFT:2026-06-29,False,False,False,False,392.2000122070313,31,True,True,True,True,False
MSFT,MSFT:2026-07-02,2026-08-25,2026-07-10,2026-07-15,485.44000244140625,491.7099914550781,482.92049713134764,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,MSFT:2026-06-29,False,False,False,False,392.2000122070313,32,True,True,True,True,False
MSFT,MSFT:2026-07-02,2026-08-26,2026-07-10,2026-07-15,487.8500061035156,496.3699951171875,488.2119964599609,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,MSFT:2026-06-29,False,False,True,False,392.2000122070313,33,True,True,True,True,False
NFLX,NFLX:2026-07-02,2026-07-10,2026-07-10,,75.44000244140625,73.37000274658203,75.61199913024902,False,False,False,False,True,False,False,False,1,False,True,,2026-07-02,expired,,False,False,False,False,False,False,True,True,False,False,False,False,flat,S,2026-04-20,57,,False,False,False,False,78.44000244140625,0,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-13,2026-07-10,,73.9000015258789,73.83000183105469,75.23999938964843,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-04-20,58,,False,False,False,False,78.44000244140625,1,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-14,2026-07-10,,72.63999938964844,73.52999877929688,74.89949951171874,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-04-20,59,,False,False,False,False,78.44000244140625,2,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-15,2026-07-10,,73.79000091552734,73.68000030517578,74.49999961853027,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-04-20,60,,False,False,False,False,78.44000244140625,3,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-16,2026-07-10,,73.94999694824219,74.3499984741211,74.28149948120117,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-04-20,61,,False,False,False,False,78.44000244140625,4,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-07-17,2026-07-10,,65.4800033569336,68.94999694824219,73.88099937438965,False,True,False,False,False,False,True,False,1,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2026-04-20,62,,False,False,False,True,78.44000244140625,5,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-20,2026-07-10,,68.31999969482422,67.5999984741211,73.39199943542481,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,True,False,False,False,78.44000244140625,6,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-21,2026-07-10,,67.41999816894531,68.66999816894531,73.18149948120117,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,7,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-22,2026-07-10,,69.37000274658203,68.52999877929688,72.96699943542481,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,8,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-23,2026-07-10,,68.56999969482422,68.88999938964844,72.81949958801269,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,9,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-24,2026-07-10,,69.29000091552734,70.08999633789062,72.77899932861328,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,10,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-27,2026-07-10,,70.58999633789062,70.4000015258789,72.60849952697754,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,11,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-28,2026-07-10,,72.06999969482422,72.38999938964844,72.53899955749512,True,False,False,False,False,False,False,False,2,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,12,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-07-29,2026-07-10,,72.19000244140625,73.62999725341797,72.65049934387207,True,False,False,False,False,False,False,False,3,True,False,,,,,False,False,False,False,False,False,False,False,False,False,True,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,13,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-07-30,2026-07-10,,71.4800033569336,73.16999816894531,72.59949913024903,False,False,False,False,False,False,False,False,3,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,14,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-07-31,2026-07-10,,71.97000122070312,71.70999908447266,72.30249900817871,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,15,False,False,False,False,False
NFLX,NFLX:2026-07-02,2026-08-03,2026-07-10,,72.7699966430664,73.33000183105469,72.16799926757812,True,False,False,False,False,False,False,False,3,True,False,,,,,False,False,False,False,False,False,False,False,False,False,True,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,16,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-04,2026-07-10,,72.51000213623047,73.56999969482422,72.03749923706054,False,False,False,False,False,False,False,False,3,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,17,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-05,2026-07-10,,75.11000061035156,74.19999694824219,71.96799926757812,True,False,False,False,False,False,False,False,4,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,18,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-06,2026-07-10,,75.13999938964844,73.69000244140625,71.87899932861328,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,19,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-07,2026-07-10,,73.12000274658203,74.13999938964844,71.9174991607666,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,20,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-10,2026-07-10,,73.80000305175781,76.29000091552734,72.04049911499024,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,21,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-11,2026-07-10,,76.19999694824219,74.79000091552734,72.10349922180175,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,22,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-12,2026-07-10,,74.3499984741211,74.20999908447266,72.1299991607666,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,23,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-13,2026-07-10,,76.01000213623047,78.23999786376953,72.32449913024902,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,24,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-14,2026-07-10,,78.4800033569336,78.16000366210938,72.78499946594238,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,25,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-17,2026-07-10,,77.80000305175781,76.0199966430664,73.20599937438965,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,26,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-18,2026-07-10,,77.43000030517578,77.7699966430664,73.6609992980957,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,27,False,True,False,False,False
NFLX,NFLX:2026-07-02,2026-08-19,2026-07-10,2026-08-19,78.25,80.22000122070312,74.24549942016601,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,28,True,True,True,True,True
NFLX,NFLX:2026-07-02,2026-08-20,2026-07-10,2026-08-19,80.13999938964844,80.13999938964844,74.80799942016601,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,29,True,True,True,True,False
NFLX,NFLX:2026-07-02,2026-08-21,2026-07-10,2026-08-19,80.29000091552734,79.58999633789062,75.28299942016602,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,30,True,True,True,True,False
NFLX,NFLX:2026-07-02,2026-08-24,2026-07-10,2026-08-19,79.94000244140625,80.01000213623047,75.7634994506836,False,False,False,False,False,False,False,False,4,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,31,True,True,True,True,False
NFLX,NFLX:2026-07-02,2026-08-25,2026-07-10,2026-08-19,79.6500015258789,82.2300033569336,76.25549964904785,False,False,False,False,False,False,False,False,3,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,False,False,78.44000244140625,32,True,True,True,True,False
NFLX,NFLX:2026-07-02,2026-08-26,2026-07-10,2026-08-19,82.05000305175781,81.45999908447266,76.64699974060059,False,False,False,False,False,False,False,False,2,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,NFLX:2026-07-20,False,False,True,False,78.44000244140625,33,True,True,True,True,False
YINN,YINN:2026-03-16,2026-03-23,2026-03-23,,31.68000030517578,31.790000915527344,35.40299997329712,False,False,False,False,True,False,False,False,1,False,True,,2026-03-16,expired,,False,False,False,False,False,False,False,True,False,False,False,False,flat,trail,2026-02-27,17,,False,False,False,False,36.61000061035156,0,False,False,False,False,False
YINN,YINN:2026-03-16,2026-03-24,2026-03-23,,31.170000076293945,31.6200008392334,34.918000030517575,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,18,,False,False,False,False,36.61000061035156,1,False,False,False,False,False
YINN,YINN:2026-03-16,2026-03-25,2026-03-23,,33.13999938964844,33.29999923706055,34.50650005340576,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,19,,False,False,False,False,36.61000061035156,2,False,False,False,False,False
YINN,YINN:2026-03-16,2026-03-26,2026-03-23,,30.850000381469727,30.420000076293945,34.11850004196167,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,20,,False,False,False,False,36.61000061035156,3,False,False,False,False,False
YINN,YINN:2026-03-16,2026-03-27,2026-03-23,,30.559999465942383,30.100000381469727,33.730500030517575,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,21,,False,False,False,False,36.61000061035156,4,False,False,False,False,False
YINN,YINN:2026-03-16,2026-03-30,2026-03-23,,30.920000076293945,30.459999084472656,33.422999954223634,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,22,,False,False,False,False,36.61000061035156,5,False,False,False,False,False
YINN,YINN:2026-03-16,2026-03-31,2026-03-23,,30.93000030517578,32.810001373291016,33.357500076293945,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,23,,False,False,False,False,36.61000061035156,6,False,False,False,False,False
YINN,YINN:2026-03-16,2026-04-01,2026-03-23,,32.0,31.950000762939453,33.22650012969971,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,24,,False,False,False,False,36.61000061035156,7,False,False,False,False,False
YINN,YINN:2026-03-16,2026-04-02,2026-03-23,,30.700000762939453,31.84000015258789,33.17950019836426,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,25,,False,False,False,False,36.61000061035156,8,False,False,False,False,False
YINN,YINN:2026-03-16,2026-04-06,2026-03-23,,31.15999984741211,31.829999923706055,33.103500270843504,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,26,,False,False,False,False,36.61000061035156,9,False,False,False,False,False
YINN,YINN:2026-03-16,2026-04-07,2026-03-23,,31.239999771118164,31.6200008392334,32.92600040435791,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,27,,False,False,False,False,36.61000061035156,10,False,False,False,False,False
YINN,YINN:2026-03-16,2026-04-08,2026-03-23,,34.400001525878906,33.959999084472656,32.85150032043457,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,28,,False,False,False,False,36.61000061035156,11,False,True,False,False,False
YINN,YINN:2026-03-16,2026-04-09,2026-03-23,,33.02000045776367,33.779998779296875,32.80000019073486,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,29,,False,False,False,False,36.61000061035156,12,False,True,False,False,False
YINN,YINN:2026-03-16,2026-04-10,2026-03-23,,34.15999984741211,33.599998474121094,32.76900005340576,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,30,,False,False,False,False,36.61000061035156,13,False,True,False,False,False
YINN,YINN:2026-03-16,2026-04-13,2026-03-23,,33.06999969482422,34.20000076293945,32.75850009918213,False,False,False,False,False,False,False,False,1,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,31,,False,False,False,False,36.61000061035156,14,False,True,False,False,False
YINN,YINN:2026-03-16,2026-04-14,2026-03-23,,34.369998931884766,35.400001525878906,32.72050018310547,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,32,,False,False,False,False,36.61000061035156,15,False,True,False,False,False
YINN,YINN:2026-03-16,2026-04-15,2026-03-23,,34.70000076293945,35.40999984741211,32.683500099182126,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,33,,False,False,False,False,36.61000061035156,16,False,True,False,False,False
YINN,YINN:2026-03-16,2026-04-16,2026-03-23,,36.7400016784668,36.34000015258789,32.78900012969971,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,34,,False,False,False,False,36.61000061035156,17,False,True,False,False,False
YINN,YINN:2026-03-16,2026-04-17,2026-03-23,2026-04-17,37.56999969482422,37.40999984741211,32.95300006866455,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,35,,False,False,False,False,36.61000061035156,18,True,True,True,True,True
YINN,YINN:2026-03-16,2026-04-20,2026-03-23,2026-04-17,37.290000915527344,37.540000915527344,33.269000148773195,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,36,,False,False,False,False,36.61000061035156,19,True,True,True,True,False
YINN,YINN:2026-03-16,2026-04-21,2026-03-23,2026-04-17,37.15999984741211,35.900001525878906,33.47450017929077,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,37,,False,False,False,False,36.61000061035156,20,False,True,False,True,False
YINN,YINN:2026-03-16,2026-04-22,2026-03-23,2026-04-17,35.59000015258789,35.5,33.668500137329104,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,38,,False,False,False,False,36.61000061035156,21,False,True,False,True,False
YINN,YINN:2026-03-16,2026-04-23,2026-03-23,2026-04-17,34.869998931884766,34.119998931884766,33.70950012207031,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,39,,False,False,False,False,36.61000061035156,22,False,True,False,True,False
YINN,YINN:2026-03-16,2026-04-24,2026-03-23,2026-04-17,34.52000045776367,35.130001068115234,33.94500017166138,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,40,,False,False,False,False,36.61000061035156,23,False,True,False,True,False
YINN,YINN:2026-03-16,2026-04-27,2026-03-23,2026-04-17,34.060001373291016,33.93000030517578,34.13650016784668,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,41,,False,False,False,False,36.61000061035156,24,False,False,False,True,False
YINN,YINN:2026-03-16,2026-04-28,2026-03-23,2026-04-17,33.09000015258789,33.380001068115234,34.28250026702881,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,42,,False,False,False,False,36.61000061035156,25,False,False,False,True,False
YINN,YINN:2026-03-16,2026-04-29,2026-03-23,2026-04-17,34.220001220703125,33.630001068115234,34.32350025177002,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,43,,False,False,False,False,36.61000061035156,26,False,False,False,True,False
YINN,YINN:2026-03-16,2026-04-30,2026-03-23,2026-04-17,33.54999923706055,34.81999969482422,34.46700019836426,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,44,,False,False,False,False,36.61000061035156,27,False,True,False,True,False
YINN,YINN:2026-03-16,2026-05-01,2026-03-23,2026-04-17,34.45000076293945,34.84000015258789,34.61700019836426,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,45,,False,False,False,False,36.61000061035156,28,False,True,False,True,False
YINN,YINN:2026-03-16,2026-05-04,2026-03-23,2026-04-17,34.15999984741211,34.099998474121094,34.73050012588501,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,46,,False,False,False,False,36.61000061035156,29,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-05,2026-03-23,2026-04-17,34.369998931884766,33.90999984741211,34.84500007629394,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,47,,False,False,False,False,36.61000061035156,30,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-06,2026-03-23,2026-04-17,35.34000015258789,36.720001220703125,34.98300018310547,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,48,,False,False,False,False,36.61000061035156,31,True,True,True,True,False
YINN,YINN:2026-03-16,2026-05-07,2026-03-23,2026-04-17,37.0,35.88999938964844,35.08850021362305,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,49,,False,False,False,False,36.61000061035156,32,False,True,False,True,False
YINN,YINN:2026-03-16,2026-05-08,2026-03-23,2026-04-17,36.619998931884766,35.959999084472656,35.20650024414063,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,50,,False,False,False,False,36.61000061035156,33,False,True,False,True,False
YINN,YINN:2026-03-16,2026-05-11,2026-03-23,2026-04-17,36.66999816894531,36.59000015258789,35.32600021362305,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,51,,False,False,False,False,36.61000061035156,34,False,True,False,True,False
YINN,YINN:2026-03-16,2026-05-12,2026-03-23,2026-04-17,36.529998779296875,36.20000076293945,35.366000175476074,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,52,,False,False,False,False,36.61000061035156,35,False,True,False,True,False
YINN,YINN:2026-03-16,2026-05-13,2026-03-23,2026-04-17,35.619998931884766,38.86000061035156,35.538500213623045,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,53,,False,False,False,False,36.61000061035156,36,True,True,True,True,False
YINN,YINN:2026-03-16,2026-05-14,2026-03-23,2026-04-17,36.04999923706055,35.79999923706055,35.51150016784668,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,54,,False,False,False,False,36.61000061035156,37,False,True,False,True,False
YINN,YINN:2026-03-16,2026-05-15,2026-03-23,2026-04-17,33.869998931884766,32.83000183105469,35.28250026702881,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,55,,False,False,False,False,36.61000061035156,38,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-18,2026-03-23,2026-04-17,33.15999984741211,32.59000015258789,35.035000228881835,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,56,,False,False,False,False,36.61000061035156,39,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-19,2026-03-23,2026-04-17,32.709999084472656,32.93000030517578,34.88650016784668,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,57,,False,False,False,False,36.61000061035156,40,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-20,2026-03-23,2026-04-17,32.7599983215332,32.81999969482422,34.75250015258789,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,58,,False,False,False,False,36.61000061035156,41,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-21,2026-03-23,2026-04-17,31.11000061035156,31.799999237060547,34.63650016784668,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,59,,False,False,False,False,36.61000061035156,42,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-22,2026-03-23,2026-04-17,29.950000762939453,30.81999969482422,34.42100009918213,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,60,,False,False,False,False,36.61000061035156,43,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-26,2026-03-23,2026-04-17,31.13999938964844,31.36000061035156,34.29250011444092,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,61,,False,False,False,False,36.61000061035156,44,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-27,2026-03-23,2026-04-17,29.770000457763672,30.309999465942383,34.13900003433228,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,62,,False,False,False,False,36.61000061035156,45,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-28,2026-03-23,2026-04-17,28.719999313354492,29.459999084472656,33.930499935150145,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,63,,False,False,False,False,36.61000061035156,46,False,False,False,True,False
YINN,YINN:2026-03-16,2026-05-29,2026-03-23,2026-04-17,29.420000076293945,29.579999923706055,33.66849994659424,False,False,False,False,False,False,False,False,0,False,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2026-02-27,64,,False,False,False,False,36.61000061035156,47,False,False,False,True,False
